time,AM,AMP
319.8,0.5901251151694158,0.0013894646918850562
319.90000000000003,0.5901659392281853,0.001388906868409312
320.0,0.5902067350804547,0.0013883495216444608
320.1,0.5902475027552117,0.001387792651030062
320.20000000000005,0.5902882422814126,0.0013872362559984586
320.3,0.5903289536879693,0.0013866803359872115
320.40000000000003,0.5903696370037561,0.0013861248904333268
320.5,0.5904102922576082,0.0013855699187748094
320.6,0.5904509194783178,0.0013850154204511078
320.70000000000005,0.5904915186946439,0.0013844613949012263
320.8,0.5905320899352965,0.0013839078415698314
320.90000000000003,0.5905726332289579,0.0013833547598930407
321.0,0.5906131486042605,0.0013828021493197395
321.1,0.5906536360898094,0.0013822500092866008
321.20000000000005,0.5906940957141575,0.0013816983392452853
321.3,0.5907345275058302,0.0013811471386352414
321.40000000000003,0.5907749314933075,0.0013805964069059096
321.5,0.590815307705035,0.0013800461434992917
321.6,0.5908556561694103,0.0013794963478711564
321.70000000000005,0.5908959769148042,0.0013789470194637277
321.8,0.5909362699695438,0.0013783981577277782
321.90000000000003,0.5909765353619181,0.0013778497621126373
322.0,0.5910167731201739,0.0013773018320709651
322.1,0.5910569832725246,0.0013767543670538673
322.20000000000005,0.5910971658471418,0.0013762073665152252
322.3,0.591137320872161,0.0013756608299075879
322.40000000000003,0.5911774483756801,0.0013751147566843924
322.5,0.5912175483857566,0.0013745691463018517
322.6,0.5912576209304112,0.0013740239982156233
322.70000000000005,0.5912976660376271,0.0013734793118814759
322.8,0.5913376837353456,0.0013729350867607293
322.90000000000003,0.5913776740514741,0.0013723913223105955
323.0,0.5914176370138835,0.0013718480179876202
323.1,0.5914575726504029,0.0013713051732548998
323.20000000000005,0.5914974809888284,0.0013707627875690909
323.3,0.5915373620569119,0.0013702208603970645
323.40000000000003,0.5915772158823709,0.0013696793911999183
323.5,0.5916170424928893,0.001369138379438417
323.6,0.5916568419161053,0.00136859782458143
323.70000000000005,0.5916966141796277,0.0013680577260907212
323.8,0.5917363593110244,0.0013675180834324951
323.90000000000003,0.5917760773378263,0.0013669788960734008
324.0,0.5918157682875267,0.0013664401634804202
324.1,0.5918554321875824,0.0013659018851227556
324.20000000000005,0.5918950690654122,0.0013653640604694983
324.3,0.5919346789483997,0.0013648266889891847
324.40000000000003,0.5919742618638887,0.0013642897701551249
324.5,0.5920138178391887,0.0013637533034361882
324.6,0.5920533469015715,0.0013632172883043525
324.70000000000005,0.5920928490782709,0.0013626817242358147
324.8,0.5921323243964878,0.0013621466107011093
324.90000000000003,0.5921717728833821,0.001361611947175212
325.0,0.592211194566078,0.0013610777331347634
325.1,0.5922505894716635,0.0013605439680574039
325.20000000000005,0.5922899576271937,0.0013600106514154442
325.3,0.5923292990596817,0.0013594777826907434
325.40000000000003,0.5923686137961077,0.0013589453613594982
325.5,0.5924079018634119,0.0013584133869048998
325.6,0.5924471632885056,0.0013578818588011465
325.70000000000005,0.5924863980982557,0.001357350776533095
325.8,0.592525606319499,0.0013568201395809387
325.90000000000003,0.5925647879790334,0.001356289947427869
326.0,0.5926039431036207,0.0013557601995565216
326.1,0.592643071719985,0.0013552308954517533
326.20000000000005,0.592682173854819,0.0013547020345988647
326.3,0.5927212495347782,0.001354173616481158
326.40000000000003,0.5927602987864817,0.0013536456405850439
326.5,0.5927993216365092,0.001353118106400819
326.6,0.5928383181114124,0.0013525910134142283
326.70000000000005,0.5928772882377026,0.0013520643611129035
326.8,0.5929162320418543,0.0013515381489885847
326.90000000000003,0.5929551495503113,0.001351012376529126
327.0,0.5929940407894785,0.0013504870432272664
327.1,0.5930329057857265,0.0013499621485714153
327.20000000000005,0.5930717445653884,0.0013494376920586415
327.3,0.593110557154767,0.0013489136731782425
327.40000000000003,0.5931493435801264,0.001348390091426399
327.5,0.5931881038676943,0.0013478669462964055
327.6,0.5932268380436692,0.0013473442372815558
327.70000000000005,0.5932655461342037,0.0013468219638852474
327.8,0.5933042281654274,0.0013463001255994422
327.90000000000003,0.5933428841634301,0.0013457787219218753
328.0,0.5933815141542658,0.0013452577523525022
328.1,0.5934201181639549,0.0013447372163896132
328.20000000000005,0.5934586962184843,0.0013442171135303882
328.3,0.5934972483438024,0.001343697443280223
328.40000000000003,0.5935357745658268,0.0013431782051377406
328.5,0.593574274910441,0.001342659398604673
328.6,0.5936127494034872,0.0013421410231873043
328.70000000000005,0.5936511980707811,0.0013416230783872551
328.8,0.5936896209381026,0.0013411055637071456
328.90000000000003,0.5937280180311971,0.0013405884786514832
329.0,0.5937663893757682,0.0013400718227339903
329.1,0.5938047349974966,0.001339555595453401
329.20000000000005,0.5938430549220234,0.0013390397963179979
329.3,0.5938813491749545,0.0013385244248385053
329.40000000000003,0.5939196177818662,0.0013380094805205411
329.5,0.5939578607682969,0.0013374949628754962
329.6,0.5939960781597522,0.0013369808714145393
